4th April 1998	8	12	33	36	40	45	13
1st April 1998	5	20	29	42	45	49	28
28th March 1998	16	22	27	29	36	42	26
25th March 1998	1	7	9	11	37	40	23
21st March 1998	8	12	15	23	38	45	20
18th March 1998	15	23	28	39	45	48	2
14th March 1998	6	7	19	34	36	41	49
11th March 1998	3	6	8	30	40	43	20
7th March 1998	26	34	36	41	46	48	44
4th March 1998	8	12	17	28	38	40	20
28th February 1998	7	20	22	23	44	49	18
25th February 1998	22	26	29	31	36	39	21
21st February 1998	6	22	25	26	37	43	28
18th February 1998	7	14	18	25	32	37	36
14th February 1998	4	10	16	21	33	36	24
11th February 1998	2	13	19	32	38	47	5
7th February 1998	7	18	20	21	32	40	11
4th February 1998	10	16	28	37	42	47	21
31st January 1998	6	10	26	28	37	42	17
28th January 1998	1	2	30	31	34	49	40
24th January 1998	5	9	14	21	25	42	7
21st January 1998	2	3	10	16	27	37	45
17th January 1998	5	14	23	28	34	47	18
14th January 1998	8	18	20	22	39	40	9
10th January 1998	3	6	9	16	30	49	11
7th January 1998	2	9	19	37	39	46	5
3rd January 1998	6	20	24	33	42	47	25
31st December 1997	10	13	29	30	37	41	40
27th December 1997	6	12	24	29	34	45	17
24th December 1997	29	32	33	46	47	48	17
20th December 1997	7	13	18	26	27	47	2
17th December 1997	2	5	9	10	22	35	27
13th December 1997	2	16	22	23	36	45	48
10th December 1997	3	17	19	29	37	42	41
6th December 1997	5	6	18	23	28	47	9
3rd December 1997	5	20	34	38	39	47	12
29th November 1997	3	4	5	9	14	18	11
26th November 1997	7	10	12	15	23	47	5
22nd November 1997	10	15	25	31	33	35	8
19th November 1997	10	23	28	38	43	45	36
15th November 1997	11	28	29	34	38	40	48
12th November 1997	4	5	14	30	32	34	27
8th November 1997	11	15	16	25	31	44	30
5th November 1997	13	15	27	31	43	44	2
1st November 1997	3	17	18	21	23	28	39
29th October 1997	1	20	23	31	34	44	24
25th October 1997	1	11	22	28	30	43	6
22nd October 1997	5	11	14	19	27	29	17
18th October 1997	10	13	16	21	26	35	38
15th October 1997	17	23	24	39	45	49	25
11th October 1997	2	3	14	17	25	49	27
8th October 1997	2	3	11	15	34	47	25
4th October 1997	23	26	29	31	33	42	44
1st October 1997	1	3	16	29	31	46	12
27th September 1997	2	10	23	31	39	49	5
24th September 1997	10	12	34	37	39	41	4
20th September 1997	9	11	32	38	39	40	48
17th September 1997	15	23	39	40	44	46	22
13th September 1997	6	11	20	24	38	42	8
10th September 1997	7	12	20	35	36	38	21
6th September 1997	13	23	27	39	41	49	24
3rd September 1997	13	14	18	23	24	27	7
30th August 1997	16	19	22	34	37	40	45
27th August 1997	12	13	16	34	44	49	42
23rd August 1997	28	29	36	39	45	46	11
20th August 1997	6	14	25	30	31	36	4
16th August 1997	3	4	6	20	31	35	19
13th August 1997	7	15	25	32	44	48	46
9th August 1997	1	2	5	11	17	19	27
6th August 1997	1	6	8	10	14	49	12
2nd August 1997	1	7	14	16	32	41	24
30th July 1997	4	5	10	20	23	47	33
26th July 1997	14	19	22	24	35	47	12
23rd July 1997	4	12	36	44	45	47	21
19th July 1997	4	5	25	37	39	44	17
16th July 1997	6	15	16	36	39	46	38
12th July 1997	12	16	20	23	36	47	38
9th July 1997	4	31	32	35	37	48	30
5th July 1997	2	3	11	14	27	30	38
2nd July 1997	17	25	29	30	34	40	45
28th June 1997	3	10	19	27	32	33	8
25th June 1997	3	8	10	23	31	47	46
21st June 1997	17	21	25	26	33	48	3
18th June 1997	5	25	33	37	39	43	48
14th June 1997	7	16	18	25	32	33	40
11th June 1997	20	21	22	34	36	43	6
7th June 1997	1	4	10	22	27	42	5
4th June 1997	1	2	16	19	20	38	34
31st May 1997	3	8	13	30	37	47	46
28th May 1997	2	3	19	32	36	47	25
24th May 1997	13	23	26	27	30	44	1
21st May 1997	3	12	21	24	37	45	28
17th May 1997	11	21	25	27	28	37	9
14th May 1997	5	15	17	32	41	45	42
10th May 1997	3	5	6	20	29	33	9
7th May 1997	8	20	23	25	36	43	35
3rd May 1997	2	8	16	31	34	36	13
30th April 1997	2	16	20	36	45	47	32
26th April 1997	3	14	19	26	35	45	37
23rd April 1997	22	28	36	42	46	49	43
19th April 1997	4	14	18	35	36	48	27
16th April 1997	9	14	19	28	37	46	48
12th April 1997	11	15	27	39	43	44	4
9th April 1997	11	14	15	16	28	42	39
5th April 1997	2	3	15	19	44	45	34
2nd April 1997	1	3	12	14	17	46	38
29th March 1997	9	20	27	34	38	46	35
26th March 1997	4	27	32	38	40	45	20
22nd March 1997	4	15	20	27	41	45	40
19th March 1997	12	16	20	22	26	38	36
15th March 1997	5	21	29	31	45	49	41
12th March 1997	12	16	25	26	28	41	43
8th March 1997	13	31	32	40	45	48	16
5th March 1997	3	20	22	30	44	45	5
1st March 1997	11	24	28	40	46	47	39
26th February 1997	5	6	21	26	42	48	28
22nd February 1997	1	3	7	13	39	46	4
19th February 1997	9	21	25	27	40	42	14
15th February 1997	6	9	16	27	46	48	38
12th February 1997	8	13	25	30	43	45	21
8th February 1997	20	21	25	31	43	45	2
5th February 1997	4	5	7	8	16	39	3
1st February 1997	4	8	23	35	40	46	5
29th January 1997	1	8	19	27	32	39	33
25th January 1997	6	27	30	31	34	47	35
22nd January 1997	6	14	16	27	30	43	42
18th January 1997	8	10	18	31	41	48	39
15th January 1997	2	8	13	16	26	31	23
11th January 1997	4	13	17	28	44	47	23
8th January 1997	19	24	30	35	37	44	40
4th January 1997	23	28	33	38	47	49	9
1st January 1997	1	23	25	26	33	44	24
28th December 1996	8	21	22	31	33	45	39
25th December 1996	13	17	27	31	40	42	34
21st December 1996	9	12	23	33	41	47	5
18th December 1996	7	8	12	18	23	36	19
14th December 1996	14	15	32	38	40	46	3
11th December 1996	1	3	6	11	27	47	18
7th December 1996	2	6	27	35	41	42	4
4th December 1996	9	17	29	32	41	42	18
30th November 1996	4	13	21	23	30	40	3
27th November 1996	4	9	21	26	48	49	45
23rd November 1996	3	5	6	8	14	48	1
20th November 1996	4	8	23	26	30	46	45
16th November 1996	2	12	21	34	41	43	36
13th November 1996	2	7	9	31	44	46	26
9th November 1996	7	21	25	31	42	47	20
6th November 1996	4	7	36	39	47	48	20
2nd November 1996	10	16	17	23	36	48	19
30th October 1996	14	19	21	25	34	48	20
26th October 1996	1	8	9	14	37	45	10
23rd October 1996	4	5	10	21	24	44	14
19th October 1996	5	13	19	31	40	43	11
16th October 1996	6	13	14	15	20	42	21
12th October 1996	8	20	38	40	42	44	10
9th October 1996	15	16	19	27	31	39	1
5th October 1996	5	22	30	31	37	38	23
2nd October 1996	7	18	21	29	36	37	27
28th September 1996	20	30	32	39	41	42	26
25th September 1996	7	21	32	33	38	42	10
21st September 1996	2	3	13	17	23	42	31
18th September 1996	13	26	30	38	43	46	6
14th September 1996	1	15	27	29	35	47	39
11th September 1996	12	14	20	21	39	43	48
7th September 1996	11	14	15	21	30	32	37
4th September 1996	1	14	17	24	41	42	34
31st August 1996	1	5	8	14	38	45	25
28th August 1996	7	13	24	39	41	49	16
24th August 1996	12	28	32	43	47	48	16
21st August 1996	18	25	26	31	34	42	36
17th August 1996	1	19	24	33	44	45	48
14th August 1996	2	8	12	24	34	39	4
10th August 1996	4	14	15	19	23	38	49
7th August 1996	2	21	25	30	35	41	1
3rd August 1996	5	12	31	33	39	49	22
31st July 1996	4	13	21	23	37	38	1
27th July 1996	21	26	27	34	40	48	39
24th July 1996	8	12	19	25	27	40	44
20th July 1996	3	5	8	37	38	46	24
17th July 1996	1	8	10	15	40	41	16
13th July 1996	1	2	10	24	29	39	30
10th July 1996	11	20	21	26	39	43	1
6th July 1996	7	13	21	22	33	38	30
3rd July 1996	16	18	19	23	32	33	29
29th June 1996	8	9	14	27	40	49	5
26th June 1996	8	15	23	39	40	45	25
22nd June 1996	3	28	36	37	43	47	20
19th June 1996	23	32	34	37	42	43	24
15th June 1996	7	20	23	27	38	41	5
12th June 1996	1	14	20	25	27	31	21
8th June 1996	5	15	40	41	45	49	27
5th June 1996	19	20	38	39	44	45	1
1st June 1996	2	3	9	16	27	43	21
29th May 1996	3	9	29	31	44	49	26
25th May 1996	11	12	20	21	39	45	32
22nd May 1996	1	12	18	23	47	49	24
18th May 1996	16	39	40	44	48	49	29
15th May 1996	12	14	16	41	45	48	47
11th May 1996	13	18	21	31	38	44	3
8th May 1996	4	20	23	26	32	46	3
4th May 1996	27	38	39	43	44	49	34
1st May 1996	30	32	39	40	42	44	29
27th April 1996	10	23	38	42	44	49	19
24th April 1996	11	12	13	14	39	47	24
20th April 1996	1	16	17	30	44	49	37
17th April 1996	1	15	20	34	36	39	45
13th April 1996	3	15	21	30	34	47	37
10th April 1996	11	16	18	27	42	43	36
6th April 1996	5	7	21	34	38	45	10
3rd April 1996	23	30	35	44	46	48	20
30th March 1996	4	22	25	44	46	48	3
27th March 1996	20	21	30	39	41	47	17
23rd March 1996	9	15	26	40	43	48	41
20th March 1996	3	6	10	15	42	47	25
16th March 1996	12	17	19	23	24	40	14
13th March 1996	3	8	13	21	32	49	28
9th March 1996	4	7	10	13	39	46	49
6th March 1996	2	9	17	25	30	40	49
2nd March 1996	2	3	24	25	43	45	18
28th February 1996	1	3	7	25	33	34	22
24th February 1996	8	13	24	28	32	41	18
21st February 1996	8	34	38	43	46	47	5
17th February 1996	4	7	15	34	37	41	46
14th February 1996	9	13	20	30	34	36	12
10th February 1996	13	24	27	31	46	48	9
7th February 1996	28	32	34	41	45	48	23
3rd February 1996	17	31	36	38	45	49	11
31st January 1996	4	9	13	22	24	30	31
27th January 1996	8	13	26	28	34	37	19
24th January 1996	1	3	5	16	20	26	31
20th January 1996	6	19	28	35	38	42	45
17th January 1996	1	9	27	33	37	41	26
13th January 1996	3	5	11	19	29	40	8
10th January 1996	1	12	27	28	41	44	25
6th January 1996	2	5	9	18	34	41	27
3rd January 1996	1	10	16	24	39	48	30
30th December 1995	7	15	23	27	30	49	32
27th December 1995	8	18	26	30	39	49	3
23rd December 1995	4	6	8	22	23	25	12
20th December 1995	4	11	12	14	27	30	8
16th December 1995	4	7	21	36	39	40	8
13th December 1995	7	15	20	23	40	49	16
9th December 1995	8	14	15	21	48	49	34
6th December 1995	5	12	22	26	29	31	40
2nd December 1995	9	19	21	23	31	49	22
29th November 1995	14	22	26	38	42	43	36
25th November 1995	3	5	8	9	37	38	29
22nd November 1995	5	12	34	35	37	49	14
18th November 1995	16	21	22	26	35	49	13
15th November 1995	12	26	27	34	41	43	10
11th November 1995	6	9	21	31	40	42	30
8th November 1995	2	6	18	28	32	44	20
4th November 1995	20	30	40	41	43	44	32
1st November 1995	2	20	22	30	33	43	42
28th October 1995	8	19	27	34	36	45	3
25th October 1995	3	5	12	38	41	44	18
21st October 1995	4	25	33	35	40	45	26
18th October 1995	3	4	8	15	30	31	28
14th October 1995	9	17	29	38	39	42	4
11th October 1995	1	9	18	33	36	48	29
7th October 1995	12	17	23	32	44	49	42
4th October 1995	19	29	37	41	45	48	39
30th September 1995	12	13	18	19	36	48	23
27th September 1995	12	17	19	22	42	48	4
23rd September 1995	3	5	21	32	43	46	4
20th September 1995	8	13	17	18	27	32	20
16th September 1995	7	10	30	36	38	49	25
13th September 1995	2	3	13	16	22	48	49
9th September 1995	2	6	12	18	38	42	28
6th September 1995	7	18	21	23	32	46	38
2nd September 1995	4	12	28	31	45	46	6
30th August 1995	20	21	27	36	37	47	3
26th August 1995	1	16	23	32	35	45	10
23rd August 1995	4	7	13	20	27	30	37
19th August 1995	7	24	36	40	46	48	27
16th August 1995	19	20	28	30	31	43	35
12th August 1995	16	18	20	30	32	42	11
9th August 1995	3	7	17	21	32	46	35
5th August 1995	13	21	27	30	38	43	39
2nd August 1995	2	11	23	33	43	46	16
29th July 1995	8	13	16	37	39	46	34
26th July 1995	16	18	29	31	41	47	28
22nd July 1995	9	12	27	30	36	37	13
19th July 1995	6	11	17	26	27	47	1
15th July 1995	5	11	17	25	34	49	23
12th July 1995	13	32	35	38	40	44	47
8th July 1995	7	18	20	27	42	48	3
5th July 1995	5	17	24	25	28	49	30
1st July 1995	7	9	20	26	32	38	25
28th June 1995	3	30	31	33	34	41	1
24th June 1995	4	13	15	19	30	46	43
21st June 1995	1	4	5	9	27	42	13
17th June 1995	5	6	14	32	44	45	21
14th June 1995	9	14	26	32	33	48	47
10th June 1995	6	10	23	40	46	49	36
7th June 1995	13	14	28	33	34	48	9
3rd June 1995	19	33	34	35	40	41	12
31st May 1995	17	25	27	30	32	36	49
27th May 1995	18	19	29	31	35	43	10
24th May 1995	2	5	9	14	44	46	42
20th May 1995	5	12	24	29	38	41	47
17th May 1995	1	3	7	27	34	41	21
13th May 1995	1	9	23	34	37	43	6
10th May 1995	12	15	19	25	26	32	10
6th May 1995	3	7	13	17	32	48	14
3rd May 1995	5	16	17	32	45	48	10
29th April 1995	1	3	8	11	22	30	5
26th April 1995	3	17	19	21	27	46	29
22nd April 1995	5	19	30	33	36	39	23
19th April 1995	3	4	11	12	28	31	8
15th April 1995	2	6	8	17	25	40	23
12th April 1995	16	17	19	32	35	42	33
8th April 1995	4	8	36	41	45	46	18
5th April 1995	6	15	23	24	34	42	4
1st April 1995	18	20	21	30	34	46	25
29th March 1995	2	4	6	26	27	44	31
25th March 1995	17	18	34	41	43	48	47
22nd March 1995	3	9	16	19	32	47	17
18th March 1995	5	8	24	32	47	48	1
15th March 1995	1	8	22	34	38	43	20
11th March 1995	10	31	32	35	38	46	45
8th March 1995	9	13	24	28	30	44	42
4th March 1995	6	10	12	39	41	49	35
1st March 1995	1	19	20	36	46	49	24
25th February 1995	6	9	13	31	35	47	16
22nd February 1995	15	16	19	30	35	39	17
18th February 1995	6	19	27	33	43	47	41
15th February 1995	6	15	28	38	43	47	14
11th February 1995	6	17	23	28	35	47	45
8th February 1995	16	18	21	22	27	47	5
4th February 1995	2	22	25	26	32	46	17
1st February 1995	10	32	35	37	39	47	17
28th January 1995	2	7	8	20	28	34	46
25th January 1995	7	8	31	35	37	41	42
21st January 1995	6	9	13	23	26	41	37
18th January 1995	3	8	15	18	26	34	25
14th January 1995	15	25	30	33	45	46	1
11th January 1995	3	5	10	28	41	47	42
7th January 1995	5	7	11	30	43	49	15
4th January 1995	21	22	24	31	33	34	41
31st December 1994	10	12	30	32	34	38	39
28th December 1994	10	21	22	27	28	43	17
24th December 1994	1	10	18	19	27	42	44
21st December 1994	16	17	26	30	40	43	22
17th December 1994	11	23	30	39	40	41	16
14th December 1994	8	12	30	33	34	44	31
10th December 1994	9	15	27	33	36	39	35
7th December 1994	7	15	31	36	38	39	48
3rd December 1994	2	14	31	36	44	49	25
30th November 1994	12	32	41	42	46	49	39
26th November 1994	9	13	14	31	45	46	33
23rd November 1994	5	7	9	10	13	49	28
19th November 1994	6	14	23	27	38	40	21
16th November 1994	23	29	33	34	38	42	43
12th November 1994	21	28	35	40	45	47	19
9th November 1994	6	19	20	31	43	48	33
5th November 1994	6	7	16	22	37	38	11
2nd November 1994	19	25	26	41	44	45	20
29th October 1994	11	13	18	33	39	41	31
26th October 1994	18	19	20	23	30	42	28
22nd October 1994	6	9	14	29	38	46	5
19th October 1994	4	9	18	22	34	42	2
15th October 1994	10	11	32	36	45	46	43
12th October 1994	6	7	9	17	19	44	47
8th October 1994	9	19	31	32	38	40	8
5th October 1994	10	15	17	20	22	37	25
1st October 1994	7	12	13	19	20	27	2
28th September 1994	1	19	24	26	31	32	10
24th September 1994	8	11	14	18	25	43	37
21st September 1994	23	24	25	29	34	48	20
17th September 1994	4	20	31	35	43	46	36
14th September 1994	15	20	36	37	48	49	21
10th September 1994	3	7	8	21	27	37	40
7th September 1994	2	3	13	27	30	49	7
3rd September 1994	1	2	34	35	45	47	49
31st August 1994	1	14	19	34	42	49	32
27th August 1994	1	7	14	18	26	33	10
24th August 1994	7	9	19	25	42	44	11
20th August 1994	14	18	26	31	34	40	5
17th August 1994	18	21	23	24	28	41	19
13th August 1994	8	9	16	18	22	37	33
10th August 1994	1	12	14	34	39	48	3
6th August 1994	3	8	11	12	21	48	43
3rd August 1994	13	16	18	27	28	41	32
30th July 1994	10	21	22	35	42	45	26
27th July 1994	3	8	12	26	29	42	13
23rd July 1994	4	11	16	26	28	38	47
20th July 1994	10	17	19	31	35	48	13
16th July 1994	21	27	28	32	38	42	22
13th July 1994	6	8	12	44	46	47	36
9th July 1994	17	30	33	42	45	48	43
6th July 1994	30	34	37	38	40	49	16
2nd July 1994	12	24	28	34	35	42	14
29th June 1994	10	13	14	34	39	48	23
25th June 1994	9	14	21	26	27	35	38
22nd June 1994	8	10	31	34	40	41	49
18th June 1994	2	3	31	36	46	48	7
15th June 1994	2	20	22	23	24	31	38
11th June 1994	10	13	31	32	39	46	18
8th June 1994	18	21	24	31	35	39	14
4th June 1994	13	17	33	39	42	46	29
1st June 1994	12	13	16	29	44	45	40
28th May 1994	11	16	35	37	46	49	34
25th May 1994	5	22	27	35	38	47	37
21st May 1994	4	10	25	33	36	46	30
18th May 1994	1	4	8	30	31	33	21
14th May 1994	8	22	29	42	46	48	39
11th May 1994	2	3	17	38	40	42	1
7th May 1994	2	5	7	9	21	24	22
4th May 1994	9	11	22	27	37	42	43
30th April 1994	4	11	17	28	30	32	23
27th April 1994	11	24	40	42	44	45	49
23rd April 1994	8	12	18	24	30	44	22
20th April 1994	10	20	26	35	42	43	48
16th April 1994	9	10	18	21	25	47	45
13th April 1994	9	16	22	27	38	48	35
9th April 1994	4	9	30	31	45	49	32
6th April 1994	5	17	20	27	28	31	47
2nd April 1994	8	31	33	34	45	46	37
30th March 1994	13	15	23	28	46	49	21
26th March 1994	11	13	20	29	34	49	30
23rd March 1994	5	8	32	33	47	49	46
19th March 1994	12	13	15	37	38	42	23
16th March 1994	22	24	37	38	46	49	35
12th March 1994	1	15	24	36	37	43	13
9th March 1994	10	13	14	34	36	42	40
5th March 1994	2	10	25	38	41	42	7
2nd March 1994	5	10	14	35	43	47	26
26th February 1994	1	11	26	28	30	31	10
23rd February 1994	5	7	11	31	35	46	30
19th February 1994	10	14	21	36	37	38	47
16th February 1994	7	22	25	39	45	48	37
12th February 1994	2	12	27	36	39	41	1
9th February 1994	17	19	20	21	35	41	42
5th February 1994	1	2	13	17	31	41	22
2nd February 1994	9	10	30	31	37	44	4
29th January 1994	5	8	37	42	47	48	49
26th January 1994	13	14	27	31	38	40	12
22nd January 1994	4	13	30	37	41	46	6
19th January 1994	4	14	17	20	21	33	1
15th January 1994	11	15	27	30	46	49	19
12th January 1994	10	24	26	30	40	47	6
8th January 1994	1	4	22	23	34	35	37
5th January 1994	2	12	19	21	24	43	26
1st January 1994	5	11	25	29	38	39	23
29th December 1993	2	6	15	29	31	37	47
25th December 1993	1	7	13	24	40	46	45
22nd December 1993	4	9	17	26	32	37	22
18th December 1993	5	22	25	27	30	44	14
15th December 1993	11	25	28	29	33	43	20
11th December 1993	9	15	32	37	42	46	41
8th December 1993	7	9	19	28	34	45	12
4th December 1993	25	29	30	32	33	42	31
1st December 1993	1	4	15	27	32	45	38
27th November 1993	11	14	16	19	44	46	2
24th November 1993	1	19	22	23	24	34	47
20th November 1993	12	15	25	34	37	49	42
17th November 1993	8	28	30	33	37	46	24
13th November 1993	5	6	12	13	34	45	22
10th November 1993	6	27	33	41	47	48	7
6th November 1993	7	8	13	16	17	36	41
3rd November 1993	13	15	23	26	32	33	28
30th October 1993	5	13	22	23	28	38	7
27th October 1993	2	7	8	15	21	40	25
23rd October 1993	3	22	31	32	33	39	5
20th October 1993	11	17	22	30	40	41	37
16th October 1993	4	7	20	32	45	48	23
13th October 1993	4	23	24	34	41	48	47
9th October 1993	2	8	10	12	23	44	40
6th October 1993	23	26	29	41	42	46	18
2nd October 1993	7	18	25	34	39	47	16
29th September 1993	11	19	20	36	38	47	35
25th September 1993	10	26	27	35	41	46	11
22nd September 1993	11	12	27	29	31	38	18
18th September 1993	4	5	21	24	36	38	8
15th September 1993	4	9	12	27	28	48	15
11th September 1993	3	7	12	16	30	31	44
8th September 1993	4	21	23	29	33	40	41
4th September 1993	1	21	23	25	29	44	45
1st September 1993	2	18	31	33	43	47	13
28th August 1993	12	19	21	28	30	39	46
25th August 1993	16	19	20	25	35	42	30
21st August 1993	17	18	20	39	40	41	42
18th August 1993	20	22	37	42	43	46	24
14th August 1993	9	16	26	30	32	36	29
11th August 1993	2	6	15	26	36	40	28
7th August 1993	4	9	17	31	33	38	34
4th August 1993	5	18	19	26	30	40	46
31st July 1993	4	14	20	21	29	36	3
28th July 1993	2	4	8	9	22	34	48
24th July 1993	15	23	27	31	41	42	45
21st July 1993	1	6	16	38	41	48	27
17th July 1993	2	4	14	32	39	43	6
14th July 1993	16	24	25	27	29	40	19
10th July 1993	13	30	37	39	42	44	1
7th July 1993	23	27	31	39	41	42	7
3rd July 1993	8	10	32	36	37	44	9
30th June 1993	12	18	27	29	31	43	20
26th June 1993	16	17	23	35	39	45	18
23rd June 1993	5	24	38	40	44	48	10
19th June 1993	5	17	31	34	36	38	11
16th June 1993	3	8	12	20	26	39	24
12th June 1993	1	3	13	21	32	45	37
9th June 1993	18	27	28	34	38	45	19
5th June 1993	17	23	32	33	40	47	27
2nd June 1993	1	3	19	32	37	47	23
29th May 1993	12	17	33	34	40	48	36
26th May 1993	5	6	9	39	43	47	32
22nd May 1993	10	12	22	27	31	32	29
19th May 1993	3	25	29	37	44	45	43
15th May 1993	3	6	22	31	35	43	7
12th May 1993	9	20	24	38	44	48	37
8th May 1993	1	3	8	27	39	48	11
5th May 1993	3	13	16	18	19	46	39
1st May 1993	4	18	39	40	42	43	17
28th April 1993	4	7	11	18	46	47	36
24th April 1993	8	20	30	38	41	43	16
21st April 1993	4	6	17	31	34	49	2
17th April 1993	12	21	23	31	33	45	18
14th April 1993	11	18	20	25	35	39	19
10th April 1993	32	36	43	44	45	47	10
7th April 1993	8	28	30	37	41	43	14
3rd April 1993	1	2	8	12	41	45	15
31st March 1993	6	20	24	29	32	42	17
27th March 1993	7	14	26	28	30	42	13
24th March 1993	9	15	25	27	28	41	46
20th March 1993	6	11	13	21	27	41	35
17th March 1993	5	12	15	26	36	46	23
13th March 1993	1	7	18	19	27	41	9
10th March 1993	3	6	9	39	46	47	1
6th March 1993	1	2	14	25	29	46	28
3rd March 1993	22	24	28	33	38	46	31
27th February 1993	1	8	16	18	19	38	26
24th February 1993	4	5	8	10	32	39	28
20th February 1993	12	14	32	40	43	49	38
17th February 1993	4	12	16	22	32	40	35
13th February 1993	12	16	17	20	34	39	43
10th February 1993	13	19	29	31	32	48	47
6th February 1993	19	29	33	34	39	41	26
3rd February 1993	1	24	28	34	44	47	43
30th January 1993	1	6	13	14	19	34	8
27th January 1993	7	15	31	41	46	47	17
23rd January 1993	12	21	25	34	45	48	39
20th January 1993	11	12	18	20	36	43	44
16th January 1993	16	31	38	39	41	42	30
13th January 1993	3	11	16	23	24	26	25
9th January 1993	6	14	18	21	34	35	22
6th January 1993	3	16	20	22	37	39	31
2nd January 1993	7	15	19	28	29	30	43
30th December 1992	11	23	30	31	34	46	17
26th December 1992	11	13	16	17	19	20	37
23rd December 1992	7	14	32	36	39	44	43
19th December 1992	8	9	13	27	28	38	7
16th December 1992	2	11	32	33	48	49	3
12th December 1992	15	18	29	30	37	47	44
9th December 1992	1	5	10	16	44	45	23
5th December 1992	3	21	23	41	43	46	1
2nd December 1992	2	16	22	24	27	45	42
28th November 1992	10	19	20	35	38	43	48
25th November 1992	18	28	29	30	46	49	7
21st November 1992	5	6	7	12	35	39	29
18th November 1992	3	7	11	29	45	48	8
14th November 1992	2	6	7	8	30	37	47
11th November 1992	12	19	28	31	41	47	16
7th November 1992	8	9	14	38	42	49	41
4th November 1992	12	14	19	26	40	42	3
31st October 1992	22	28	29	30	36	47	16
28th October 1992	3	11	13	15	20	39	32
24th October 1992	11	22	25	33	42	49	28
21st October 1992	7	18	26	35	38	48	49
17th October 1992	2	13	15	24	33	35	39
14th October 1992	3	12	35	42	43	45	13
10th October 1992	8	12	22	39	40	44	17
7th October 1992	8	17	25	26	38	42	14
3rd October 1992	11	15	16	22	27	34	12
30th September 1992	14	35	40	43	46	47	11
26th September 1992	16	17	20	21	29	35	41
23rd September 1992	19	21	34	36	47	49	42
19th September 1992	4	12	31	41	43	49	24
16th September 1992	1	4	30	40	42	48	49
12th September 1992	1	3	14	17	38	40	20
9th September 1992	5	10	31	35	37	41	20
5th September 1992	11	14	16	17	29	41	35
2nd September 1992	1	15	32	35	38	49	14
29th August 1992	3	9	18	32	41	47	30
26th August 1992	4	13	26	35	41	46	6
22nd August 1992	6	14	23	29	44	48	13
19th August 1992	9	10	21	28	30	41	1
15th August 1992	16	21	25	26	38	47	24
12th August 1992	3	4	20	22	33	46	19
8th August 1992	15	27	30	31	34	43	12
5th August 1992	1	2	12	20	21	47	42
1st August 1992	6	7	21	28	38	39	42
29th July 1992	5	6	7	14	16	46	37
25th July 1992	3	8	12	19	42	44	33
22nd July 1992	16	20	22	31	40	43	42
18th July 1992	8	13	23	31	39	41	7
15th July 1992	5	21	30	33	36	41	18
11th July 1992	13	15	18	23	26	46	39
8th July 1992	1	2	3	4	13	48	20
4th July 1992	7	8	24	39	40	46	20
1st July 1992	13	23	29	39	46	47	3
27th June 1992	19	29	30	31	32	36	12
24th June 1992	7	18	21	26	31	37	42
20th June 1992	9	11	32	34	35	48	42
17th June 1992	9	12	17	25	30	35	4
13th June 1992	20	21	32	39	42	43	47
10th June 1992	3	19	29	31	34	42	14
6th June 1992	9	15	16	33	35	41	38
3rd June 1992	9	32	34	36	43	49	24
30th May 1992	2	12	19	21	35	49	44
27th May 1992	11	30	32	34	42	44	36
23rd May 1992	2	16	18	25	27	45	28
20th May 1992	21	23	31	34	38	44	8
16th May 1992	1	2	15	26	39	49	25
13th May 1992	19	20	25	27	31	38	10
9th May 1992	14	21	25	28	36	37	39
6th May 1992	14	17	21	25	27	39	32
2nd May 1992	4	5	6	13	22	40	36
29th April 1992	7	15	28	29	33	41	13
25th April 1992	1	24	26	28	29	32	39
22nd April 1992	5	9	22	33	34	48	35
18th April 1992	2	26	31	33	38	40	28
15th April 1992	7	12	19	22	32	48	13
11th April 1992	6	7	8	10	26	38	9
8th April 1992	29	34	35	39	40	43	30
4th April 1992	16	18	26	27	29	34	8
1st April 1992	2	5	24	25	31	35	33
28th March 1992	4	6	15	38	41	48	5
25th March 1992	12	22	29	32	33	36	27
21st March 1992	4	12	13	14	27	28	10
18th March 1992	2	12	24	26	38	42	13
14th March 1992	2	14	16	25	30	33	11
11th March 1992	1	7	28	31	40	44	46
7th March 1992	7	18	21	26	34	36	46
4th March 1992	9	12	21	22	35	44	41
29th February 1992	14	15	26	34	35	42	6
26th February 1992	16	18	27	28	29	31	4
22nd February 1992	1	12	20	25	29	43	37
19th February 1992	7	9	10	17	38	44	32
15th February 1992	9	15	22	38	41	45	33
12th February 1992	3	16	18	21	25	48	30
8th February 1992	5	16	17	18	31	38	19
5th February 1992	2	8	12	15	39	49	48
1st February 1992	26	30	32	34	40	47	28
29th January 1992	1	3	7	8	35	44	16
25th January 1992	6	12	18	19	31	47	49
22nd January 1992	12	30	40	46	47	49	22
18th January 1992	8	17	25	26	45	46	42
15th January 1992	1	11	20	23	28	32	4
11th January 1992	7	8	23	26	46	48	47
8th January 1992	7	16	20	28	32	41	24
4th January 1992	11	14	38	43	44	46	19
1st January 1992	4	7	16	21	47	48	5
28th December 1991	22	32	35	39	44	46	48
25th December 1991	2	11	25	34	46	49	47
21st December 1991	19	21	22	23	37	45	1
18th December 1991	17	19	28	35	36	42	39
14th December 1991	17	18	20	29	31	43	2
11th December 1991	19	21	32	35	38	47	29
7th December 1991	5	6	33	41	44	49	9
4th December 1991	6	12	23	30	34	43	7
